Category,Name,Price,Price_Numeric
Food Cupboard,Branston Baked Beans In Tomato Sauce 220G,£0.50,0.5
Food Cupboard,Branston Baked Beans In Tomato Sauce 410G,£1.00,1.0
Food Cupboard,Branston Piccalilli 360G,£2.20,2.2
Food Cupboard,Branston Pickle 360G,£2.10,2.1
Food Cupboard,Branston Pickle 720G,£3.00,3.0
Food Cupboard,Branston Small Chunk Pickle 360G,£2.10,2.1
Food Cupboard,Branston Small Chunk Pickle 720G,£3.00,3.0
Food Cupboard,Campbell's Condensed Soup Cream of Chicken 295g,£1.50,1.5
Food Cupboard,Carnation Evaporated Milk Tin 410g,£1.40,1.4
Food Cupboard,Carnation Sweetened Condensed Milk 397g,£1.70,1.7
Food Cupboard,Cirio Passata Carton 500G,£1.25,1.25
Food Cupboard,Colman's Beef Casserole Recipe Mix 40G,£0.90,0.9
Food Cupboard,Colman's Bramley Apple Sauce 155G,£1.70,1.7
Food Cupboard,Colman's Chicken Casserole Recipe Mix 40G,£0.90,0.9
Food Cupboard,Colman's Chilli Con Carne Recipe Mix 50G,£0.90,0.9
Food Cupboard,Colman's Horseradish Sauce 136G,£1.70,1.7
Food Cupboard,Colman's Mint Sauce 165G,£1.70,1.7
Food Cupboard,Colman's Original English Mustard Jar 100G,£1.70,1.7
Food Cupboard,Colman's Original English Mustard Jar 170G,£2.00,2.0
Food Cupboard,Colman's Sausage Casserole Recipe Mix 39G,£0.90,0.9
Food Cupboard,Colman's Seafood Sauce 155G,£1.70,1.7
Food Cupboard,Colman's Tartare Sauce 144G,£1.70,1.7
Food Cupboard,Daddies Brown Sauce 400G,£2.00,2.0
Food Cupboard,Daim Milk Chocolate Bar 3 Pack Multipack,£1.65,1.65
Food Cupboard,Dolmio Intensify Creamy Garlic & Black Pepper Sauce 390G,£2.60,2.6
Food Cupboard,Dolmio Stir In Pasta Sauce - Tomato & Basil 150g,£1.50,1.5
Food Cupboard,Dr.Oetker Madagascan Vanilla Extract 35Ml,£1.55,1.55
Food Cupboard,East End Coriander Whole 100G,£1.30,1.3
Food Cupboard,East End Kasuri Methi 100G,£1.00,1.0
Food Cupboard,East End Premium Chakki Gold Atta 5Kg,£10.00,10.0
Food Cupboard,Elephant Atta Medium Chapatti Flour with Vitamin D 5kg,£7.25,7.25
Food Cupboard,Farrow's Giant Marrowfat Peas 300g,£0.90,0.9
Food Cupboard,Frisps Assorted Crisps 6X25.5G,£1.50,1.5
Food Cupboard,Fruittella Strawberry Vegan 4 x 41g,£1.25,1.25
Food Cupboard,Frylight Olive Oil Spray 190Ml,£2.75,2.75
Food Cupboard,Frylight Sunflower Oil Spray 190Ml,£2.75,2.75
Food Cupboard,Gia Garlic Puree 90G,£0.95,0.95
Food Cupboard,Grace Exotic Chips Cassava 75g,£1.75,1.75
Food Cupboard,Grace Exotic Chips Purple Sweet Potato 75g,£1.75,1.75
Food Cupboard,Grace Exotic Chips Tostones 75g,£1.75,1.75
Food Cupboard,Granulated Sugar 1Kg,£1.09,1.09
Food Cupboard,Green Giant Original Sweet Corn 198G,£1.00,1.0
Food Cupboard,Green Giant Original Sweet Corn 340G,£1.25,1.25
Food Cupboard,Green Giant Salt Free Sweetcorn 198G,£1.00,1.0
Food Cupboard,Grenade Protein Bar - White Chocolate Salted Peanut 35g,£2.15,2.15
Food Cupboard,Grower's Harvest Chopped Tomatoes 400G,£0.45,0.45
Food Cupboard,Grower's Harvest Plum Tomatoes 400G,£0.45,0.45
Food Cupboard,Grower's Harvest Porridge Oats 1Kg,£0.85,0.85
Food Cupboard,Growers Harvest Garden Peas In Water 300G,£0.28,0.28
Food Cupboard,Growers Harvest Red Kidney Beans In Water 400G,£0.33,0.33
Food Cupboard,HP Brown Sauce 450g,£3.30,3.3
Food Cupboard,Hartleys Orange Jelly 135G,£1.00,1.0
Food Cupboard,Hartleys Strawberry Jelly 135G,£1.00,1.0
Food Cupboard,Hearty Food Co Golden Savoury Rice 120G,£0.28,0.28
Food Cupboard,Hearty Food Co. Penne Pasta 500G,£0.41,0.41
Food Cupboard,Hearty Food Co. Spaghetti Pasta 500G,£0.28,0.28
Food Cupboard,Hearty Food Co. Tomato & Herb Pasta Sauce 440G,£0.49,0.49
Food Cupboard,Heinz 50% Less Salt & Sugar Tomato Ketchup 880g,£4.50,4.5
Food Cupboard,Heinz Baked Beans In Tomato Sauce 150G,£0.65,0.65
Food Cupboard,Heinz Baked Beans In Tomato Sauce 4X415g,£3.90,3.9
Food Cupboard,Heinz Beanz In Tomato Sauce 200G,£1.00,1.0
Food Cupboard,Heinz Beanz In Tomato Sauce 415G,£1.40,1.4
Food Cupboard,Heinz Beef Broth Soup 400G,£1.70,1.7
Food Cupboard,Heinz Big Soup - Beef & Vegetable 400g,£2.00,2.0
Food Cupboard,Heinz Big Soup - Chicken & Veg 400g,£2.00,2.0
Food Cupboard,Heinz Big Soup - Steak & Potato 400g,£2.00,2.0
Food Cupboard,Heinz Carrot & Coriander Soup 400G,£1.70,1.7
Food Cupboard,Heinz Cream Of Chicken & Mushroom Soup 400G,£1.70,1.7
Food Cupboard,Heinz Cream Of Chicken Soup 4 X 400G,£3.75,3.75
Food Cupboard,Heinz Cream Of Chicken Soup 400G,£1.70,1.7
Food Cupboard,Heinz Cream Of Mushroom Soup 400G,£1.70,1.7
Food Cupboard,Heinz Cream Of Tomato & Basil Soup 400G,£1.70,1.7
Food Cupboard,Heinz Cream Of Tomato Cup Soup 4 Pack 88G,£1.50,1.5
Food Cupboard,Heinz Cream Of Tomato Soup 4 X 400G,£3.75,3.75
Food Cupboard,Heinz Cream Of Tomato Soup 400G,£1.70,1.7
Food Cupboard,Heinz Minestrone Soup 400G,£1.70,1.7
Food Cupboard,Heinz No Added Sugar Baked Beanz 4 x 415g,£3.90,3.9
Food Cupboard,Heinz No Added Sugar Beanz 415g,£1.40,1.4
Food Cupboard,Heinz No Added Sugar Beanz Snap Pots 4 x 200g,£3.25,3.25
Food Cupboard,Heinz Oxtail Soup 400G,£1.70,1.7
Food Cupboard,Heinz Potato & Leek Soup 400G,£1.70,1.7
Food Cupboard,Heinz Ravioli In Tomato Sauce 400G,£2.00,2.0
Food Cupboard,Heinz Salad Cream 425G,£3.00,3.0
Food Cupboard,Heinz Scotch Broth Soup 400G,£1.70,1.7
Food Cupboard,Heinz Seriously Good Light Mayonnaise 815g,£3.90,3.9
Food Cupboard,Heinz Seriously Good Mayonnaise 775G,£3.90,3.9
Food Cupboard,Heinz Spaghetti Hoops In Tomato Sauce 205G,£0.90,0.9
Food Cupboard,Heinz Spaghetti Hoops In Tomato Sauce 400G,£1.25,1.25
Food Cupboard,Heinz Spaghetti In Tomato Sauce 200G,£0.90,0.9
Food Cupboard,Heinz Spaghetti In Tomato Sauce 400G,£1.25,1.25
Food Cupboard,Heinz Spring Vegetable Soup 400G,£1.70,1.7
Food Cupboard,Heinz Top Down Squeezy Tomato Ketchup Sauce 460G,£3.00,3.0
Food Cupboard,Heinz Top Down Squeezy Tomato Ketchup Sauce 700G,£3.65,3.65
Food Cupboard,Heinz Top Down Squeezy Tomato Ketchup Sauce 910,£4.50,4.5
Food Cupboard,Heinz Vegetable Soup 400G,£1.70,1.7
Food Cupboard,Hellmann's Light Mayonnaise Squeezy 750ml,£3.55,3.55
Food Cupboard,Hellmann's Real Mayonnaise Jar 400g,£2.80,2.8
Food Cupboard,Hellmann's Real Mayonnaise Squeezy 430ml,£2.60,2.6
Food Cupboard,Hellmann's Real Mayonnaise Squeezy 750ml,£3.55,3.55
Food Cupboard,Homepride Pasta Bake Sauce - Tomato & Herb 485g,£2.50,2.5
Food Cupboard,Homepride Tomato & Bacon Pasta Bake 485g,£2.50,2.5
Food Cupboard,Jacob's Original Mini Cheddars 260g,£2.50,2.5
Food Cupboard,John West No Drain Fridge Pot Tuna Steak with a Little Spring Water 110g,£1.50,1.5
Food Cupboard,KTC Olive-Pomace Oil Blend 1 Litre,£5.00,5.0
Food Cupboard,Kellogg's Blueberry Wheats 500g,£1.95,1.95
Food Cupboard,Kellogg's Coco Pops Mega Pops Cereal 365g,£3.30,3.3
Food Cupboard,Kellogg's Corn Flakes Breakfast Cereal 670g,£3.25,3.25
Food Cupboard,Kellogg's Crunchy Nut Breakfast Cereal 1kg,£5.50,5.5
Food Cupboard,Kellogg's Rice Krispies Multigrain Cereal 350G,£3.50,3.5
Food Cupboard,Kettle Sea Salt & Black Peppercorns Potato Chips 130G,£2.40,2.4
Food Cupboard,Knorr Chicken Gravy Pot 4x28g,£2.25,2.25
Food Cupboard,Knorr Chicken Stock Cubes 8 x 10g,£2.00,2.0
Food Cupboard,Knorr Chicken Stock Pot 4 x 28g,£1.90,1.9
Food Cupboard,Knorr Rich Beef Stock Pot 4 x 28g,£1.90,1.9
Food Cupboard,Knorr Vegetable Stock Cubes 8 x 10g,£2.00,2.0
Food Cupboard,Knorr Vegetable Stock Pot 8x28g,£2.45,2.45
Food Cupboard,Koka Instant Noodles Chicken Flavour 85G,£0.45,0.45
Food Cupboard,Koka Instant Noodles Curry Flavour 85G,£0.45,0.45
Food Cupboard,Koka Stir Fried Noodles 85G,£0.45,0.45
Food Cupboard,Koka Tom Yum Noodles 85G,£0.45,0.45
Food Cupboard,Lancaster 8 Hot Dogs In Brine 400G,£0.70,0.7
Food Cupboard,Lea & Perrins Worcestershire Sauce 150Ml,£2.30,2.3
Food Cupboard,Lily O' Briens Ultimate Chocolate Collection 212g,£9.20,9.2
Food Cupboard,Lindt Choco Wafer Assorted Chocolate 138g,£6.50,6.5
Food Cupboard,Lindt Milk Chocolate & Hazelnut Choco Wafers 135G,£6.50,6.5
Food Cupboard,Lotus Biscoff Smooth Spread 400g,£3.20,3.2
Food Cupboard,Loyd Grossman Bolognese Original 350G,£3.00,3.0
Food Cupboard,Loyd Grossman Tomato & Basil Pasta Sauce 350G,£3.00,3.0
Food Cupboard,Loyd Grossman Tomato & Chilli Pasta Sauce 350G,£3.00,3.0
Food Cupboard,Loyd Grossman Tomato Roasted Garlic Pasta Sauce 350G,£3.00,3.0
Food Cupboard,Mackays Scottish Raspberry Preserve 340G,£2.30,2.3
Food Cupboard,Mackays Scottish Strawberry Preserve 340G,£2.30,2.3
Food Cupboard,Maggi 2 Minute Masala Flavour Instant Noodles 70g,£0.75,0.75
Food Cupboard,Maggi Authentic Indian Masala Chilli Sauce 400g,£2.30,2.3
Food Cupboard,Magicorn Eazy Pop Microwave Popcorn - Sweet 85g,£0.90,0.9
Food Cupboard,Marmite Yeast Extract Spread 250G,£3.00,3.0
Food Cupboard,Maynards Bassetts Mini Gems Sweets Bag 130g,£1.50,1.5
Food Cupboard,Merchant Gourmet Whole Chestnuts 180G,£2.50,2.5
Food Cupboard,Mutti Bolognese Sauce 400g,£3.00,3.0
Food Cupboard,Mutti Pizza Sauce Classica 400g,£2.25,2.25
Food Cupboard,Napolina Chopped Tomatoes 400G,£1.00,1.0
Food Cupboard,Napolina Extra Virgin Olive Oil 500Ml,£6.50,6.5
Food Cupboard,Napolina Tomato Passata 500G,£1.20,1.2
Food Cupboard,Natco Spinach Leaf 765G,£1.95,1.95
Food Cupboard,Naturya Gut Health Superfood Porridge Mixed Berry 55G,£1.30,1.3
Food Cupboard,Nestle Cheerios Honey Cereal 370g,£3.50,3.5
Food Cupboard,Nestle Shreddies Original Cereal 1.1kg,£3.80,3.8
Food Cupboard,Nestlé Cheerios Multigrain Cereal 800g,£3.80,3.8
Food Cupboard,Nestlé Curiously Cinnamon Cereal 375g,£3.50,3.5
Food Cupboard,Nestlé Shredded Wheat Cereal 30 Biscuits 675g,£3.75,3.75
Food Cupboard,Nestlé Shreddies Original Cereal 630g,£3.50,3.5
Food Cupboard,Nissin Demae Ramen Chicken Noodles 100G,£0.75,0.75
Food Cupboard,Nissin Demae Ramen Noodles - Spicy 100g,£0.75,0.75
Food Cupboard,Nissin Soba Classic Instant Noodles 90G,£1.75,1.75
Food Cupboard,Nutella Hazelnut Chocolate Spread 200G,£2.35,2.35
Food Cupboard,Nutella Hazelnut Chocolate Spread 350G,£3.15,3.15
Food Cupboard,Old El Paso Smoky Bbq Fajita Dinner Kit 500G,£3.80,3.8
Food Cupboard,Old El Paso Smoky Bbq Fajita Seasoning Spice Mx 35G,£1.25,1.25
Food Cupboard,Oxo Beef Stock Cubes 12 Pack 71g,£2.50,2.5
Food Cupboard,Oxo Chicken Stock Cubes 12 Pack 71g,£2.50,2.5
Food Cupboard,Pakeeza Natural Yogurt 900G,£2.30,2.3
Food Cupboard,Pataks Tikka Masala Medium Sauce 450G,£2.40,2.4
Food Cupboard,Paxo Sage & Onion Stuffing Mix 170G,£2.50,2.5
Food Cupboard,Paxo Sage & Onion Stuffing Mix 340G,£3.35,3.35
Food Cupboard,Pot Noodle Chicken & Mushroom Instant Noodles 90g,£1.10,1.1
Food Cupboard,Pot Noodle Chicken & Mushroom Instant Noodles King Pot 114g,£1.35,1.35
Food Cupboard,Pot Noodle Original Curry Instant Noodles King Pot 114g,£1.35,1.35
Food Cupboard,Pride Coconut Milk 400Ml,£1.35,1.35
Food Cupboard,Princes Tuna Chunks In Brine 4X145g,£4.25,4.25
Food Cupboard,Princes Tuna Chunks In Spring Water 4X145g,£4.25,4.25
Food Cupboard,Quaker Caramel Fudge Porridge Pot 58G,£1.30,1.3
Food Cupboard,Quaker Caramelised Biscuit Porridge Pot 57g,£1.30,1.3
Food Cupboard,Quaker Jumbo Porridge Oats 1kg,£3.15,3.15
Food Cupboard,Quaker Oat So Simple Golden Syrup Porridge Pot 57g,£1.30,1.3
Food Cupboard,Quaker Oat So Simple Golden Syrup Porridge Sachets 20x36g,£4.75,4.75
Food Cupboard,Quaker Oat So Simple Porridge Sachets - Golden Syrup 10x36g,£3.75,3.75
Food Cupboard,Quaker Rolled Porridge Oats 1kg,£2.95,2.95
Food Cupboard,Rowse Squeezy Clear Honey 340G,£2.90,2.9
Food Cupboard,Sacla Basil Pesto Pots 90g,£2.00,2.0
Food Cupboard,Sacla Classic Basil Pesto 190G,£3.35,3.35
Food Cupboard,Schwartz Cheddar Cheese Sauce Mix 38G,£0.95,0.95
Food Cupboard,Schwartz Chilli Con Carne Recipe Mix 41g,£0.95,0.95
Food Cupboard,Schwartz Creamy Mild Peppercorn Sauce Mix 25g,£0.95,0.95
Food Cupboard,Scott's Porage Original Porridge Oats 1kg,£2.95,2.95
Food Cupboard,Sharwoods Green Label Mango Chutney 530G,£3.50,3.5
Food Cupboard,Ship Corned Beef 340G,£3.20,3.2
Food Cupboard,Silver Spoon Caster Sugar 1Kg,£2.00,2.0
Food Cupboard,Silver Spoon Granulated Sugar 2Kg,£2.15,2.15
Food Cupboard,Silver Spoon Icing Sugar 1Kg,£2.55,2.55
Food Cupboard,Simply Cook Creamy Chorizo Penne Recipe Kit 39g,£2.50,2.5
Food Cupboard,Sour Patch Kids Fruit Mix Sweets Bag 130g,£1.50,1.5
Food Cupboard,Sour Patch Kids Original Sweets Bag 130g,£1.50,1.5
Food Cupboard,Sour Patch Kids Watermelon Sour Sweets 130G,£1.50,1.5
Food Cupboard,Stockwell & Co Baked Beans In Tomato Sauce 420G,£0.28,0.28
Food Cupboard,Stockwell & Co Gravy Granules 200G,£0.45,0.45
Food Cupboard,Stockwell & Co Honey 340G,£0.79,0.79
Food Cupboard,Stockwell & Co Spaghetti Rings 410G,£0.19,0.19
Food Cupboard,Stockwell & Co Strawberry Jam 454G,£0.45,0.45
Food Cupboard,Stockwell & Co Tomato Ketchup 540G,£0.86,0.86
Food Cupboard,Stockwell & Co Tomato Soup 400G,£0.55,0.55
Food Cupboard,Stockwell & Co Tuna Chunks In Brine 145G,£0.55,0.55
Food Cupboard,Stockwell & Co. Bicarbonate Of Soda 200G,£0.65,0.65
Food Cupboard,Stockwell & Co. Plain Flour 1.5Kg,£0.70,0.7
Food Cupboard,Stockwell & Co. Rice Pudding 400G,£0.29,0.29
Food Cupboard,Summer Pride Chickpeas In Salted Water 380g,£0.70,0.7
Food Cupboard,Summer Pride Chopped Tomatoes 400G,£0.65,0.65
Food Cupboard,Summer Pride Red Kidney Beans In Salted Water 380g,£0.65,0.65
Food Cupboard,Surya Crushed Garlic 400g,£1.35,1.35
Food Cupboard,Surya Crushed Ginger 400g,£1.35,1.35
Food Cupboard,Surya Cut Okra 300g,£1.00,1.0
Food Cupboard,Surya Whole Baby Okra Bhindi 300g,£1.00,1.0
Food Cupboard,Sweet Zone Halal Mighty Mallows 140G,£1.35,1.35
Food Cupboard,Tesco Baked Beans In Tomato Sauce 220G,£0.25,0.25
Food Cupboard,Tesco Baked Beans In Tomato Sauce 420G,£0.42,0.42
Food Cupboard,Tesco Balsamic Vinegar Of Modena 250Ml,£1.50,1.5
Food Cupboard,Tesco Basmati Rice 1Kg,£1.79,1.79
Food Cupboard,Tesco Batter Mix 130G,£0.50,0.5
Food Cupboard,Tesco Beef Gravy Granules 200G,£0.73,0.73
Food Cupboard,Tesco Black Beans 400G,£0.49,0.49
Food Cupboard,Tesco Boil In The Bag Long Grain Rice 4 X 125G,£1.20,1.2
Food Cupboard,Tesco Bolognese Pasta Sauce Jar 500G,£0.69,0.69
Food Cupboard,Tesco Bramley Apple Sauce 270G,£0.75,0.75
Food Cupboard,Tesco Bran Flakes 750G,£1.30,1.3
Food Cupboard,Tesco British Garden Peas In Water 290G,£0.41,0.41
Food Cupboard,Tesco British Mushy Peas 300G,£0.49,0.49
Food Cupboard,Tesco Broccoli And Stilton Soup 400G,£0.63,0.63
Food Cupboard,Tesco Cannellini Beans Water 400G,£0.49,0.49
Food Cupboard,Tesco Carbonara Sauce 340G,£0.65,0.65
Food Cupboard,Tesco Chicken Stock Cubes 10 Pack 100g,£1.00,1.0
Food Cupboard,Tesco Chickpeas In Water 400G,£0.49,0.49
Food Cupboard,Tesco Choco Hoops Cereal 375G,£0.75,0.75
Food Cupboard,Tesco Chocolate Spread 400G,£1.65,1.65
Food Cupboard,Tesco Chunky Chicken & Vegetable Soup 400G,£1.25,1.25
Food Cupboard,Tesco Chunky Vegetable Pasta Sauce 500G,£0.69,0.69
Food Cupboard,Tesco Cinnamon Sticks 12G,£1.00,1.0
Food Cupboard,Tesco Classic Green Pesto 190G,£0.99,0.99
Food Cupboard,Tesco Clear Honey 454G,£1.75,1.75
Food Cupboard,Tesco Coconut Milk 400Ml,£0.79,0.79
Food Cupboard,Tesco Cooking Salt 1.5Kg,£1.90,1.9
Food Cupboard,Tesco Corn Flakes 500g,£0.88,0.88
Food Cupboard,Tesco Cranberry Sauce 200G,£0.55,0.55
Food Cupboard,Tesco Cream Of Chicken & Mushroom Soup 400G,£0.63,0.63
Food Cupboard,Tesco Cream Of Chicken Soup 400G,£0.63,0.63
Food Cupboard,Tesco Cream Of Mushroom Soup 400G,£0.63,0.63
Food Cupboard,Tesco Cream Of Tomato Soup 400G,£0.63,0.63
Food Cupboard,Tesco Creamy Tomato & Herb Pasta Bake Sauce 500g,£0.69,0.69
Food Cupboard,Tesco Crunchy Cookie Cereal 325G,£1.60,1.6
Food Cupboard,Tesco Dark Brown Soft Sugar 500g,£1.80,1.8
Food Cupboard,Tesco Dark Chocolate Chips 100G,£1.40,1.4
Food Cupboard,Tesco Dark Soy Sauce 150Ml,£0.59,0.59
Food Cupboard,Tesco Demerara Sugar 1Kg,£2.50,2.5
Food Cupboard,Tesco Distilled Vinegar 568Ml,£0.35,0.35
Food Cupboard,Tesco Dried Oregano 14G,£1.00,1.0
Food Cupboard,Tesco Dumplings Mix 137G,£0.95,0.95
Food Cupboard,Tesco Easy Cook Long Grain Rice 1Kg,£1.25,1.25
Food Cupboard,Tesco English Mustard 190G,£0.55,0.55
Food Cupboard,Tesco Extra Virgin Olive Oil 1Ltr,£7.00,7.0
Food Cupboard,Tesco Fajita Seasoning 30G,£0.85,0.85
Food Cupboard,Tesco Farfalle Pasta Bows 500G,£0.75,0.75
Food Cupboard,Tesco Fine Cut Orange Marmalade 454G,£1.00,1.0
Food Cupboard,Tesco Finest Beef Gravy 350Ml,£2.40,2.4
Food Cupboard,Tesco Finest Chicken Gravy 350Ml,£2.40,2.4
Food Cupboard,Tesco Finest Meringue Nests 8S,£2.00,2.0
Food Cupboard,Tesco Finest Red Onion Chutney 230G,£1.85,1.85
Food Cupboard,Tesco Finest Sage & Red Onion Stuffing 130G,£2.40,2.4
Food Cupboard,Tesco Finest Strawberry Conserve 340G,£2.55,2.55
Food Cupboard,Tesco Finest Thai Inspired Sweet Chilli Crisps 150G,£1.50,1.5
Food Cupboard,Tesco For Beef Gravy Granules 500g,£1.80,1.8
Food Cupboard,Tesco Free From Fusilli 500g,£0.75,0.75
Food Cupboard,Tesco Fruit & Fibre Cereal 750G,£1.45,1.45
Food Cupboard,Tesco Fruit & Nut Granola 1Kg,£2.20,2.2
Food Cupboard,Tesco Fusilli Pasta 500G,£0.75,0.75
Food Cupboard,Tesco Fusilli Pasta Twists 1Kg,£1.29,1.29
Food Cupboard,Tesco Fusilli Pasta Twists 3Kg,£3.80,3.8
Food Cupboard,Tesco Garlic & Coriander Naan 2 Pack 260G,£0.80,0.8
Food Cupboard,Tesco Garlic Granules 56G,£1.00,1.0
Food Cupboard,Tesco Gnocchi 500G,£2.00,2.0
Food Cupboard,Tesco Golden Syrup 680G,£1.65,1.65
Food Cupboard,Tesco Goose Fat 320G,£4.50,4.5
Food Cupboard,Tesco Gravy Granules For Chicken 200G,£0.73,0.73
Food Cupboard,Tesco Green Lentils In Water 390G,£0.49,0.49
Food Cupboard,Tesco Ground Cumin 43G,£1.00,1.0
Food Cupboard,Tesco Honey Hoops Cereal 375G,£0.79,0.79
Food Cupboard,Tesco Instant Oats - Apple & Blueberry 55g,£0.41,0.41
Food Cupboard,Tesco Italian Chopped Tomatoes 400G,£0.47,0.47
Food Cupboard,Tesco Italian Chopped Tomatoes227g,£0.40,0.4
Food Cupboard,Tesco Italian Finely Chopped Tomatoes 400G,£0.47,0.47
Food Cupboard,Tesco Italian Passata With Garlic & Herbs 500G,£1.10,1.1
Food Cupboard,Tesco Italian Peeled Plum Tomatoes 400G,£0.47,0.47
Food Cupboard,Tesco Korma Cooking Sauce 500G,£0.99,0.99
Food Cupboard,Tesco Lasagne Pasta 500G,£0.75,0.75
Food Cupboard,Tesco Lemon Juice 500Ml,£1.35,1.35
Food Cupboard,Tesco Lentil And Bacon Soup 400G,£0.63,0.63
Food Cupboard,Tesco Light Brown Soft Sugar 500g,£1.80,1.8
Food Cupboard,Tesco Light Coconut Milk 400Ml,£0.75,0.75
Food Cupboard,Tesco Light Soy Sauce 150Ml,£0.59,0.59
Food Cupboard,Tesco Linguine Pasta 500G,£0.75,0.75
Food Cupboard,Tesco Low Fat Red Fruit Special Flakes 375g,£1.95,1.95
Food Cupboard,Tesco Macaroni Pasta 1Kg,£1.29,1.29
Food Cupboard,Tesco Macaroni Pasta 500G,£0.72,0.72
Food Cupboard,Tesco Mackerel in Sunflower Oil 125g,£1.00,1.0
Food Cupboard,Tesco Malt Vinegar 568Ml,£0.35,0.35
Food Cupboard,Tesco Malt Wheats Cereal 750G,£1.14,1.14
Food Cupboard,Tesco Mango Chutney 230G,£0.95,0.95
Food Cupboard,Tesco Marrow Fat Peas 300G,£0.39,0.39
Food Cupboard,Tesco Mayonnaise 450Ml,£0.86,0.86
Food Cupboard,Tesco Meatballs In Tomato Sauce 395G,£0.90,0.9
Food Cupboard,Tesco Medium Egg Noodles 250G,£0.95,0.95
Food Cupboard,Tesco Medium Fajita Kit 475G,£1.75,1.75
Food Cupboard,Tesco Microwave Basmati Rice 250G,£0.60,0.6
Food Cupboard,Tesco Microwave Long Grain Rice 250G,£0.60,0.6
Food Cupboard,Tesco Microwave Pilau Rice 250G,£0.60,0.6
Food Cupboard,Tesco Microwave Wholegrain Rice 250G,£0.60,0.6
Food Cupboard,Tesco Mild Salsa Dip 300G,£1.30,1.3
Food Cupboard,Tesco Milk Choco Pillows Cereal 375g,£0.89,0.89
Food Cupboard,Tesco Milk Chocolate Chips 100G,£1.40,1.4
Food Cupboard,Tesco Milk Cooking Chocolate 150G,£1.75,1.75
Food Cupboard,Tesco Mincemeat 411G,£2.70,2.7
Food Cupboard,Tesco Minestrone Soup 400G,£0.63,0.63
Food Cupboard,Tesco Mint Jelly 220g,£1.30,1.3
Food Cupboard,Tesco Mint Sauce 185G,£0.75,0.75
Food Cupboard,Tesco Mixed Baked Beans In Tomato Sauce 415G,£0.75,0.75
Food Cupboard,Tesco Mulligatawny Soup 400G,£0.63,0.63
Food Cupboard,Tesco Multigrain Hoops Cereal 375G,£0.79,0.79
Food Cupboard,Tesco Naturally Sweet Sweetcorn 200G,£0.49,0.49
Food Cupboard,Tesco Naturally Sweet Sweetcorn 325G,£0.60,0.6
Food Cupboard,Tesco No Added Sugar Instant Custard Mix 70G,£0.75,0.75
Food Cupboard,Tesco Olive Oil 1L,£6.50,6.5
Food Cupboard,Tesco Olive Oil 250Ml,£2.80,2.8
Food Cupboard,Tesco Oxtail Soup 400G,£0.63,0.63
Food Cupboard,Tesco Pea And Ham Soup 400G,£0.63,0.63
Food Cupboard,Tesco Penne Pasta Quills 1Kg,£1.29,1.29
Food Cupboard,Tesco Penne Pasta Quills 500G,£0.69,0.69
Food Cupboard,Tesco Peshwari Naan Breads 2 Pack 260G,£0.80,0.8
Food Cupboard,Tesco Pickled Red Cabbage 340G,£1.10,1.1
Food Cupboard,Tesco Pickled Silverskin Onions 440G,£1.15,1.15
Food Cupboard,Tesco Pickled Sliced Beetroot 340G,£0.95,0.95
Food Cupboard,Tesco Pitted Green Olives In Brine 340G,£1.30,1.3
Food Cupboard,Tesco Plain Flour 1.5Kg,£0.75,0.75
Food Cupboard,Tesco Plain Mini Naan Breads 4 Pack 188g,£1.00,1.0
Food Cupboard,Tesco Plain Poppadoms 8 Pack 64G,£1.09,1.09
Food Cupboard,Tesco Plain Tortillas X8 320G,£1.40,1.4
Food Cupboard,Tesco Plant Chef Sweet Potato & Coconut Soup 400G,£0.85,0.85
Food Cupboard,Tesco Prawn Crackers 60G,£1.00,1.0
Food Cupboard,Tesco Pure Sunflower Oil 1L,£1.99,1.99
Food Cupboard,Tesco Pure Vegetable Oil 1L,£1.99,1.99
Food Cupboard,Tesco Quick Cook Fusilli Pasta 500G,£0.65,0.65
Food Cupboard,Tesco Ready To Serve Custard 1Kg,£1.10,1.1
Food Cupboard,Tesco Ready To Serve Custard 400G,£1.00,1.0
Food Cupboard,Tesco Ready To Serve Custard 500G,£0.55,0.55
Food Cupboard,Tesco Red Kidney Beans In Chilli 390G,£1.00,1.0
Food Cupboard,Tesco Red Kidney Beans In Water 400G,£0.49,0.49
Food Cupboard,Tesco Red Lasagne Pasta Sauce 500G,£0.69,0.69
Food Cupboard,Tesco Red Onion Chutney 295G,£1.40,1.4
Food Cupboard,Tesco Red Pesto 190G,£0.99,0.99
Food Cupboard,Tesco Red Split Lentils 1Kg,£2.50,2.5
Food Cupboard,Tesco Red Split Lentils 500G,£2.00,2.0
Food Cupboard,Tesco Redcurrant Jelly 340G,£1.85,1.85
Food Cupboard,Tesco Reduced Sugar & Salt Baked Beans 220G,£0.25,0.25
Food Cupboard,Tesco Reduced Sugar And Salt Baked Beans In Tomato Sauce 420G,£0.42,0.42
Food Cupboard,Tesco Rice Pudding 400G,£0.90,0.9
Food Cupboard,Tesco Rice Snaps Cereal 375G,£0.79,0.79
Food Cupboard,Tesco Rigatoni Pasta 500G,£0.75,0.75
Food Cupboard,Tesco Risotto Rice 1Kg,£3.30,3.3
Food Cupboard,Tesco Sage & Onion Stuffing Mix 170G,£0.45,0.45
Food Cupboard,Tesco Salad Cream 450Ml,£1.70,1.7
Food Cupboard,Tesco Sandwich Pickle 295G,£1.45,1.45
